current_player,turns_played,white_pawn,white_knight,white_bishop,white_rook,white_queen,black_pawn,black_knight,black_bishop,black_rook,black_queen,white_double_pawns,black_double_pawns,white_isolated_pawns,black_isolated_pawns,white_passed_pawns,black_passed_pawns,white_mobility,black_mobility,winner
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,23,20,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,23,0
0,8,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,34,34,0
0,44,6,1,0,1,1,4,1,0,1,0,0,0,0,1,1,0,40,30,0
1,67,4,0,1,0,0,4,1,0,1,0,0,0,4,1,2,2,19,27,1
1,41,5,0,2,2,1,6,0,2,1,0,0,1,1,0,0,0,45,26,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,34,1
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,28,0
1,73,2,1,0,0,0,6,0,0,1,0,0,1,2,0,0,2,16,27,1
1,15,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,34,0
0,26,8,2,2,2,1,7,1,1,2,1,0,0,0,1,1,0,47,25,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,32,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,34,1
0,26,7,2,2,2,0,7,1,2,2,0,0,0,0,0,0,0,38,34,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,21,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,22,39,1
1,47,5,1,1,1,1,2,1,1,0,1,0,0,2,1,2,0,36,21,0
1,29,6,1,1,2,1,6,1,1,1,1,0,0,1,0,0,1,45,32,0
1,13,8,2,1,2,1,7,2,2,2,1,0,0,0,0,0,0,25,33,1
1,25,6,2,1,2,1,5,1,0,1,0,1,1,0,2,2,0,36,18,0
1,53,3,0,0,1,0,7,1,1,1,1,0,0,3,0,0,3,12,50,1
1,21,7,1,2,1,1,6,2,2,2,1,0,0,0,0,0,0,31,46,1
0,80,4,0,1,0,1,0,1,1,2,1,0,0,0,0,4,0,27,54,1
0,38,6,1,1,2,1,6,2,1,2,0,0,0,1,0,0,1,51,36,0
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,49,37,1
1,11,7,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,39,48,1
0,20,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,39,39,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,30,0
1,49,7,2,2,2,1,5,2,2,2,1,1,0,1,1,1,1,41,39,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,28,0
1,31,7,2,0,2,1,7,1,1,2,1,1,0,2,0,0,1,33,45,1
0,16,7,1,2,2,1,8,1,2,2,1,1,1,0,0,0,0,34,36,0
0,48,5,0,1,2,1,5,0,1,2,1,0,0,0,2,2,0,41,47,1
1,51,4,1,1,2,0,6,1,0,2,0,0,0,0,0,0,0,37,33,1
0,22,8,1,1,2,1,8,1,1,2,1,0,1,0,0,0,0,32,39,1
1,13,8,1,1,2,1,8,1,1,2,1,0,1,0,0,0,0,32,36,1
1,35,6,1,1,2,1,6,0,2,2,1,0,0,0,0,0,0,44,38,1
1,23,6,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,33,44,1
1,23,6,1,2,2,0,7,1,2,2,0,0,0,0,0,0,0,33,27,1
1,65,5,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,9,18,1
1,13,8,1,1,2,1,8,1,2,2,1,0,0,0,0,0,0,31,39,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,34,1
1,21,5,2,1,2,1,7,1,2,2,1,0,0,1,0,0,1,48,28,0
0,48,2,0,1,2,1,6,1,0,2,1,0,0,0,0,0,0,42,51,0
0,8,8,2,1,2,1,8,1,2,2,1,0,1,0,0,0,0,25,38,0
0,18,6,2,1,2,1,6,1,2,2,1,0,0,0,0,0,0,41,42,0
1,27,7,1,0,1,0,7,2,1,2,1,0,0,1,0,0,1,21,50,1
0,62,6,0,0,1,0,6,0,0,1,0,0,0,2,2,2,2,22,20,0
0,50,7,0,1,1,1,4,0,1,1,1,0,0,0,1,2,0,34,33,1
0,12,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,43,28,0
0,70,2,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,22,17,1
1,65,3,1,1,1,0,5,1,0,2,0,0,0,1,2,2,1,41,28,0
0,28,5,1,2,2,1,5,2,2,2,1,0,0,0,0,0,0,44,42,0
1,43,6,0,1,2,0,5,0,1,2,0,0,0,0,1,1,0,19,39,1
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,42,28,1
1,21,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,51,33,1
1,17,8,2,2,2,1,6,2,2,1,1,1,0,0,0,0,0,39,43,0
1,25,6,1,2,2,1,6,2,1,2,1,0,0,0,0,0,0,53,31,1
0,14,8,2,2,2,1,7,2,2,2,1,0,0,0,1,1,0,49,38,0
0,48,3,0,2,2,0,6,1,1,2,0,0,0,1,0,0,1,43,28,1
1,81,5,0,0,1,0,7,0,1,0,0,0,0,1,0,0,1,24,14,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,28,0
0,24,6,2,2,2,1,6,2,2,2,1,0,0,1,0,0,1,41,39,0
0,34,7,1,1,2,1,5,1,2,2,1,0,0,0,0,1,0,50,40,0
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,43,30,0
1,85,2,0,0,1,0,1,0,0,1,0,0,0,2,1,2,1,17,20,0
1,23,7,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,32,38,0
1,47,4,1,0,1,1,5,0,1,1,1,0,0,0,1,1,0,36,34,1
0,22,6,2,2,2,1,8,2,1,2,1,0,1,0,0,0,0,45,36,1
1,49,7,0,0,1,1,6,0,1,0,1,0,1,0,0,0,0,32,27,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,40,1
1,19,6,1,2,2,1,7,2,2,2,1,0,0,1,0,0,1,46,38,1
1,21,8,1,2,2,1,8,2,1,2,1,1,0,2,0,0,1,30,42,1
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,43,1
0,32,5,1,1,2,0,6,1,1,2,0,0,0,2,0,0,1,35,33,1
0,48,6,1,1,2,1,7,1,2,2,1,0,0,0,0,0,0,33,46,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,21,1
0,36,7,1,2,2,1,8,2,1,2,1,1,0,3,0,0,2,28,47,1
0,14,7,2,1,2,1,7,1,2,2,1,0,1,0,0,0,0,29,49,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,0
1,101,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,7,8,1
0,32,7,2,2,2,1,7,2,2,2,1,0,0,1,0,0,1,35,53,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,30,0
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,36,38,1
0,52,7,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,22,20,0
1,17,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,35,34,0
1,39,7,0,1,2,0,3,1,0,1,0,1,0,0,0,4,0,38,27,0
0,22,7,2,2,2,1,7,1,2,2,1,1,0,0,0,0,0,39,41,0
0,20,6,2,1,2,1,6,1,2,2,1,0,0,0,2,2,0,47,38,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,27,27,1
1,53,7,0,2,2,1,7,1,1,2,1,0,0,0,0,0,0,37,48,0
1,67,4,0,0,1,0,3,0,0,0,1,0,0,2,0,2,1,26,29,1
0,62,4,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,12,21,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,28,0
0,54,5,2,0,1,0,5,1,1,0,1,0,0,1,1,1,1,29,36,0
1,55,6,0,2,1,0,6,2,0,1,0,0,0,0,0,0,0,33,29,0
1,17,7,2,2,2,1,7,1,2,2,1,0,0,0,0,0,0,34,29,0
1,51,7,1,0,2,0,7,0,1,2,0,1,0,1,0,0,1,25,30,1
1,37,7,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,38,27,0
1,37,6,1,1,2,1,6,1,2,1,1,0,1,1,3,2,0,51,39,0
1,81,2,0,1,1,0,6,1,0,1,0,0,1,2,1,1,2,20,29,1
0,50,7,0,2,2,1,7,1,1,2,1,0,0,0,0,0,0,37,24,0
1,35,7,1,0,2,1,6,2,0,2,1,1,0,0,0,0,0,48,33,1
1,21,6,2,1,2,1,6,1,2,2,1,0,0,0,0,0,0,49,38,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,29,1
0,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,34,0
1,51,5,1,0,1,0,5,0,0,1,0,0,1,0,2,1,0,18,28,0
1,29,6,2,2,2,1,7,2,2,2,0,0,0,0,0,0,0,57,33,0
1,27,7,1,1,2,1,7,1,1,2,1,0,1,0,0,0,0,28,49,1
0,22,7,1,2,2,1,7,2,0,2,1,0,0,0,0,0,0,50,44,0
1,41,6,1,2,1,0,7,1,0,2,0,0,0,0,0,0,0,37,29,0
1,31,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,48,39,0
1,113,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,21,22,0
1,35,6,1,2,2,1,6,1,2,2,1,0,0,0,0,0,0,33,47,1
0,30,5,1,2,2,0,7,2,1,2,0,0,0,1,0,0,1,35,35,1
0,16,6,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,43,41,0
1,39,7,0,1,2,1,6,0,1,2,1,1,0,0,0,1,0,34,38,0
0,54,6,1,1,2,1,6,1,2,1,1,0,0,0,1,1,0,40,44,0
0,62,6,2,1,0,0,6,2,1,0,0,0,0,0,0,0,0,24,23,0
0,14,7,1,2,2,1,7,2,2,2,1,0,0,0,0,0,0,36,31,0
1,57,4,0,0,2,0,3,0,0,2,0,0,0,2,0,2,2,30,25,1
1,37,7,0,0,2,1,7,0,0,2,1,0,0,1,0,0,1,28,36,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,36,0
1,15,7,2,2,2,1,7,2,2,2,1,1,0,1,0,0,1,34,45,0
1,7,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,34,27,0
1,47,6,0,1,2,0,6,1,0,2,0,0,0,2,1,1,2,32,33,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,23,0
1,85,3,0,0,1,1,3,0,0,1,0,0,0,1,2,2,1,37,15,1
0,32,7,1,1,2,1,6,1,2,1,1,0,0,0,0,0,0,38,50,0
0,44,8,0,1,1,0,7,1,2,1,1,0,0,0,1,1,0,26,41,1
1,39,7,1,1,2,0,8,1,1,2,0,0,0,0,0,0,0,30,26,0
1,57,7,1,0,2,0,3,1,2,2,0,0,0,0,1,3,0,21,38,1
0,24,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,33,50,1
1,55,4,0,1,1,0,4,0,0,1,0,0,2,1,4,3,0,24,17,0
1,51,5,0,1,2,1,3,0,1,2,0,0,0,2,1,2,1,54,25,0
1,33,7,2,0,2,1,7,0,2,2,1,0,1,0,0,0,0,40,32,1
0,12,7,1,2,2,1,6,2,2,2,1,0,0,0,0,0,0,28,52,0
0,80,6,0,0,0,1,4,0,0,0,1,0,0,1,0,1,0,22,25,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,36,1
1,29,7,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,36,32,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,23,0
1,27,7,2,1,2,1,6,2,1,1,1,0,0,0,0,0,0,47,34,0
0,8,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,37,34,1
1,19,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,49,28,1
1,31,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,38,0
1,23,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,32,1
0,70,6,0,0,1,1,6,0,1,2,1,1,0,2,1,1,1,24,37,1
0,76,3,0,0,1,0,5,0,0,0,0,0,1,1,0,1,0,24,13,0
0,42,5,2,1,2,1,6,1,2,2,1,0,1,2,1,1,1,47,40,1
0,22,8,2,1,2,1,7,2,2,1,1,0,0,0,1,1,0,28,39,0
1,43,5,1,1,2,1,5,1,1,2,1,0,0,2,1,1,2,49,43,0
1,11,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,39,30,1
1,143,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,22,17,1
1,59,6,1,1,1,0,6,0,2,1,0,0,0,0,0,0,0,26,33,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,20,20,0
1,17,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,35,35,0
1,107,4,0,1,1,1,2,0,0,1,0,1,0,2,0,2,0,41,17,0
0,50,7,0,1,1,1,6,2,0,0,1,1,0,1,1,1,1,31,30,1
0,24,6,1,2,2,0,6,2,1,2,0,1,0,3,0,0,2,34,32,1
1,19,8,1,2,2,1,7,2,2,2,1,1,0,1,0,0,1,30,35,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,1
0,12,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,41,45,0
0,46,5,0,1,2,1,4,0,1,1,0,0,0,2,0,1,0,43,23,0
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,27,0
1,11,8,2,2,2,1,7,2,2,1,1,0,0,0,0,0,0,35,31,0
0,20,6,2,2,2,0,6,2,2,2,0,0,0,2,0,0,2,38,38,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,27,27,1
0,16,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,49,41,1
0,10,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,34,36,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,30,1
0,18,8,2,1,2,1,7,1,2,2,1,1,1,0,1,1,0,38,36,0
0,74,4,0,0,1,1,4,1,0,2,1,0,0,2,1,2,1,38,39,1
1,45,5,1,1,1,0,7,1,0,1,0,0,1,0,0,0,0,33,28,0
0,16,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,43,32,1
1,33,6,0,1,2,1,6,1,0,2,1,0,1,0,0,0,0,33,41,0
1,35,7,2,0,2,1,7,1,2,2,0,0,0,0,1,1,0,41,31,0
0,16,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,39,28,0
1,53,4,1,0,1,1,4,1,0,2,1,0,0,2,1,2,1,40,34,0
1,19,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,43,46,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,25,0
1,25,7,2,1,1,1,7,1,1,1,1,0,0,1,0,0,1,34,26,0
1,21,7,1,1,2,1,6,1,2,2,1,0,0,0,0,0,0,38,44,1
0,52,3,0,0,0,0,5,1,1,1,1,0,0,1,0,0,1,11,43,1
0,112,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,57,5,0
1,33,6,1,2,2,1,7,1,0,2,1,1,0,3,0,0,1,38,41,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,21,0
1,35,6,2,0,2,1,6,2,1,2,1,0,0,2,0,0,0,35,40,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,21,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,21,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,26,0
1,21,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,37,27,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,25,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,34,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,23,20,0
0,18,8,2,1,2,1,7,2,2,2,1,0,0,0,0,0,0,36,41,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,21,0
0,12,8,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,26,38,1
1,31,6,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,46,36,1
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,26,1
1,55,6,2,1,2,1,4,1,0,2,0,0,0,0,1,3,0,54,25,0
1,49,5,1,0,1,0,6,1,0,0,1,0,0,0,0,0,0,28,35,1
0,14,8,1,2,2,1,8,1,2,2,1,0,0,0,0,0,0,32,33,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,41,0
1,39,6,1,1,1,1,5,1,1,1,1,0,0,1,0,1,1,36,42,1
0,24,7,2,1,2,1,7,1,2,2,1,0,1,0,0,0,0,32,35,0
1,17,7,1,2,2,1,8,1,2,2,1,0,0,0,0,0,0,41,37,1
1,23,8,2,1,2,1,7,2,2,1,1,0,0,0,0,0,0,27,44,1
0,28,6,2,2,2,1,7,2,2,2,1,0,1,0,0,0,0,48,33,1
0,12,8,1,2,2,1,8,1,2,2,1,0,0,0,0,0,0,32,33,0
1,45,4,1,1,2,1,6,2,1,2,1,0,0,1,0,0,1,33,60,0
1,29,6,1,2,2,1,7,1,2,2,1,0,0,2,1,1,2,39,36,1
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,44,35,1
1,33,5,2,1,2,1,5,2,2,2,1,0,0,2,2,2,2,38,49,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,32,1
1,33,5,0,1,1,1,6,0,1,0,1,0,0,0,1,1,0,32,35,1
1,11,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,25,30,0
1,37,6,1,1,2,0,6,1,1,2,0,0,0,0,1,1,0,38,27,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,27,0
0,32,6,1,2,2,1,6,2,1,2,1,0,1,0,1,1,0,43,38,1
0,38,6,1,1,2,1,7,1,1,2,1,0,1,0,0,0,0,32,56,1
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,41,1
1,27,7,2,2,2,1,4,2,2,1,1,0,0,0,0,3,0,55,31,0
1,37,6,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,45,39,0
1,67,4,0,1,0,0,3,1,1,0,0,0,0,2,1,2,1,14,19,1
1,17,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,47,33,1
1,27,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,53,37,1
1,33,6,2,1,1,0,5,1,0,2,0,0,0,0,0,0,0,33,29,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,1
0,32,8,1,1,1,0,7,1,2,1,0,0,1,0,3,2,0,25,24,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,1
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,40,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,35,1
0,32,5,2,1,2,1,5,1,2,1,1,0,0,3,1,1,2,49,44,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,1
0,20,6,2,1,2,1,6,1,2,2,1,0,0,0,0,0,0,41,41,0
0,62,6,1,0,1,0,5,2,0,1,0,0,0,0,1,1,0,27,28,0
0,16,7,0,2,2,1,7,1,1,2,1,1,0,2,0,0,2,33,37,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,29,1
0,10,5,2,2,2,1,7,2,2,2,1,0,0,1,0,0,1,48,34,1
1,35,7,0,2,2,1,7,2,0,2,1,1,0,2,0,0,2,34,35,0
1,19,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,49,36,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,35,1
0,20,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,29,0
1,15,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,33,35,0
1,21,7,2,1,2,1,6,1,2,2,1,0,0,0,0,0,0,34,56,1
0,8,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,35,35,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,23,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,32,0
0,20,7,1,2,2,1,7,2,1,2,1,1,0,0,0,0,0,41,36,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,32,1
0,24,6,1,2,2,1,6,2,2,2,1,0,0,1,0,0,1,44,36,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,28,1
0,124,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,14,14,0
1,31,7,2,1,2,1,7,1,2,2,0,0,1,0,0,0,0,51,37,1
0,18,7,1,1,2,0,7,2,2,2,1,0,0,0,0,0,0,24,44,1
0,38,5,2,0,2,1,3,0,1,1,0,0,0,1,1,3,1,55,27,0
0,52,5,1,1,0,0,4,0,0,1,0,0,0,0,2,2,0,28,22,1
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,36,0
1,21,7,2,1,2,1,7,1,2,2,1,0,1,0,1,1,0,41,46,0
0,44,6,0,1,1,1,5,1,1,1,1,0,0,1,0,1,0,35,45,1
1,37,7,1,1,2,1,6,1,2,2,0,0,1,0,3,3,0,38,33,0
1,47,7,0,2,2,1,7,2,0,2,1,0,0,0,0,0,0,38,45,1
1,13,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,45,41,0
0,32,8,1,1,2,1,8,0,1,2,1,1,0,0,0,0,0,35,35,0
1,19,6,2,2,2,1,7,1,2,2,1,0,0,0,0,0,0,45,42,0
1,43,6,1,1,1,0,6,0,2,1,0,0,0,0,1,1,0,33,40,1
1,21,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,40,1
0,24,7,2,2,2,1,7,2,1,2,1,0,0,0,0,0,0,46,30,0
1,81,6,1,1,2,0,4,1,1,2,0,0,0,0,1,2,0,25,34,0
0,10,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,44,33,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,35,0
0,74,4,1,0,1,0,2,0,0,0,1,0,0,2,0,2,1,33,26,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
0,40,6,0,1,2,0,7,0,1,2,0,1,1,0,1,1,0,26,32,1
1,19,7,1,2,2,1,7,2,1,2,1,0,0,0,0,0,0,37,38,0
1,19,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,47,43,1
0,20,6,2,2,2,0,6,2,2,2,0,0,0,0,0,0,0,27,37,1
0,30,6,1,2,2,0,7,1,2,2,0,0,1,1,0,0,0,41,42,1
0,46,4,1,1,1,0,7,0,0,2,0,0,0,1,0,0,1,26,33,1
1,23,5,2,2,2,1,5,2,2,2,1,0,0,0,0,1,0,40,45,0
0,24,8,0,2,1,1,6,2,2,2,0,1,0,0,0,0,0,35,27,0
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,37,0
1,17,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,38,1
1,39,3,1,2,2,1,7,1,1,1,0,0,0,1,0,0,1,47,16,0
1,17,7,2,2,1,1,8,2,2,2,1,0,0,0,0,0,0,43,34,1
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,44,37,0
1,45,7,2,1,2,0,6,0,2,1,0,0,0,0,1,1,0,39,26,0
0,34,5,2,1,2,1,5,0,1,2,0,0,0,0,1,1,0,51,20,0
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,37,0
0,20,8,2,1,2,1,8,2,1,2,1,0,1,0,0,0,0,36,32,1
0,12,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,32,29,1
0,74,3,1,0,1,0,5,1,0,1,0,0,0,1,0,0,1,24,16,1
1,77,4,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,12,7,1
0,22,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,27,49,0
1,21,6,1,2,2,1,5,1,2,2,1,0,0,0,2,2,0,48,41,0
0,16,7,1,2,2,1,7,2,1,2,1,0,0,0,0,0,0,47,41,0
1,55,5,1,1,2,1,5,1,0,1,1,0,0,3,0,1,2,53,33,0
1,15,7,2,2,2,1,8,1,1,2,1,0,0,1,0,0,1,46,34,1
0,44,6,1,1,1,0,6,2,2,1,0,1,0,0,0,0,0,23,41,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,34,0
0,46,6,1,0,1,0,6,1,0,1,0,0,1,1,0,0,0,29,27,0
0,26,8,1,2,2,1,8,1,2,2,1,1,0,0,0,0,0,39,29,0
1,69,4,0,0,2,1,4,0,0,2,1,0,0,2,1,1,1,38,45,0
1,17,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,35,28,0
1,51,5,1,0,1,0,5,0,1,1,0,0,0,0,0,0,0,25,33,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
0,40,7,0,0,2,1,7,0,0,2,1,1,0,0,0,0,0,35,27,1
1,17,8,2,2,2,1,6,2,2,2,1,0,0,0,0,1,0,34,42,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,32,1
0,56,2,0,0,0,0,3,0,0,2,0,0,0,2,1,1,2,8,30,1
0,40,5,1,1,2,1,7,2,1,2,1,0,0,2,0,0,1,43,46,1
1,31,7,1,2,2,1,5,0,2,2,1,0,1,0,4,3,0,48,44,0
0,80,3,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0,15,11,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,32,0
1,77,4,0,0,2,0,4,0,0,1,1,0,0,1,1,2,1,28,33,1
1,37,7,2,1,2,1,6,1,0,1,0,0,0,1,0,0,1,48,14,0
1,13,6,2,2,2,1,7,1,2,2,1,0,1,0,0,0,0,50,31,0
0,18,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,46,27,0
1,39,7,2,0,2,1,7,0,2,2,1,1,0,1,1,1,1,41,27,0
0,114,3,0,1,0,1,2,0,0,0,0,0,0,0,2,2,0,39,11,0
0,16,7,1,2,2,1,7,1,2,2,1,0,1,0,0,0,0,45,32,0
1,19,8,1,1,2,1,7,1,1,2,1,0,1,0,0,0,0,32,46,0
1,33,6,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,44,46,1
0,34,6,1,1,2,1,6,0,1,1,1,0,0,0,0,0,0,44,35,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,35,1
